dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,class
27.0,1.0,0.0,1.0,10.0,0.0,5.0,1.0,3.0,0.18,0.2121,0.86,0.1045,0.0
724.0,1.0,1.0,12.0,12.0,1.0,2.0,0.0,1.0,0.32,0.3333,0.76,0.0896,62.0
559.0,3.0,1.0,7.0,17.0,0.0,5.0,1.0,2.0,0.8,0.7121,0.36,0.1642,138.0
318.0,4.0,0.0,11.0,20.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.82,0.1343,26.0
510.0,2.0,1.0,5.0,22.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.74,0.1045,65.0
447.0,2.0,1.0,3.0,17.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1642,264.0
49.0,1.0,0.0,2.0,10.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.16,0.5821,34.0
122.0,2.0,0.0,5.0,14.0,0.0,2.0,1.0,2.0,0.7,0.6515,0.58,0.5224,36.0
159.0,2.0,0.0,6.0,13.0,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.0896,18.0
447.0,2.0,1.0,3.0,22.0,0.0,5.0,1.0,1.0,0.6,0.6061,0.64,0.2836,53.0
228.0,3.0,0.0,8.0,6.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.78,0.0,4.0
231.0,3.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0,12.0
645.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.62,0.1642,28.0
155.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.1045,124.0
386.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.8,0.2239,24.0
9.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,5.0
299.0,4.0,0.0,10.0,1.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.94,0.0,2.0
367.0,1.0,1.0,1.0,14.0,0.0,2.0,1.0,1.0,0.16,0.1212,0.43,0.5224,7.0
453.0,2.0,1.0,3.0,22.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.44,0.2836,17.0
234.0,3.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.52,0.194,2.0
228.0,3.0,0.0,8.0,10.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.43,0.0896,27.0
314.0,4.0,0.0,11.0,10.0,1.0,5.0,0.0,1.0,0.32,0.2727,0.42,0.5522,38.0
596.0,3.0,1.0,8.0,14.0,0.0,0.0,0.0,3.0,0.64,0.6061,0.73,0.0,41.0
605.0,3.0,1.0,8.0,21.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.48,0.0896,38.0
86.0,2.0,0.0,3.0,10.0,0.0,1.0,1.0,1.0,0.24,0.2273,0.3,0.194,22.0
615.0,3.0,1.0,9.0,22.0,0.0,5.0,1.0,1.0,0.7,0.6667,0.74,0.2239,52.0
498.0,2.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.56,0.1343,79.0
19.0,1.0,0.0,1.0,10.0,0.0,4.0,1.0,1.0,0.26,0.2273,0.48,0.2985,1.0
15.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.18,0.197,0.47,0.1343,14.0
578.0,3.0,1.0,8.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6970000000000001,0.66,0.1642,65.0
429.0,1.0,1.0,3.0,16.0,0.0,1.0,1.0,1.0,0.3,0.2727,0.45,0.2985,30.0
117.0,2.0,0.0,4.0,5.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.3881,0.0
131.0,2.0,0.0,5.0,14.0,0.0,4.0,1.0,2.0,0.62,0.6061,0.61,0.2239,43.0
241.0,3.0,0.0,8.0,16.0,0.0,2.0,1.0,1.0,0.74,0.6515,0.37,0.1642,42.0
498.0,2.0,1.0,5.0,16.0,0.0,0.0,0.0,1.0,0.72,0.6515,0.42,0.2537,225.0
160.0,2.0,0.0,6.0,7.0,0.0,5.0,1.0,1.0,0.72,0.6818,0.66,0.1045,25.0
391.0,1.0,1.0,1.0,13.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.59,0.4627,26.0
58.0,1.0,0.0,2.0,13.0,0.0,1.0,1.0,3.0,0.46,0.4545,0.94,0.2239,1.0
604.0,3.0,1.0,8.0,23.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.84,0.1642,35.0
621.0,3.0,1.0,9.0,8.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.73,0.0,33.0
382.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.44,0.4394,0.51,0.4925,1.0
446.0,2.0,1.0,3.0,11.0,0.0,4.0,1.0,2.0,0.52,0.5,0.94,0.0,53.0
534.0,2.0,1.0,6.0,9.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.83,0.2239,28.0
541.0,3.0,1.0,6.0,17.0,0.0,1.0,1.0,1.0,0.8,0.6818,0.24,0.4627,76.0
105.0,2.0,0.0,4.0,1.0,0.0,6.0,0.0,2.0,0.36,0.3333,0.87,0.2836,5.0
20.0,1.0,0.0,1.0,16.0,0.0,5.0,1.0,1.0,0.16,0.1364,0.26,0.3582,0.0
708.0,4.0,1.0,12.0,16.0,0.0,0.0,0.0,3.0,0.36,0.3485,0.93,0.1642,33.0
658.0,4.0,1.0,10.0,17.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.37,0.2239,347.0
363.0,1.0,0.0,12.0,2.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.7,0.1045,2.0
281.0,4.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.44,0.0896,212.0
443.0,1.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.94,0.0,0.0
691.0,4.0,1.0,11.0,0.0,1.0,4.0,0.0,1.0,0.32,0.3333,0.66,0.0896,3.0
317.0,4.0,0.0,11.0,15.0,0.0,1.0,1.0,1.0,0.64,0.6212,0.44,0.3284,53.0
417.0,1.0,1.0,2.0,9.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.7,0.0896,11.0
392.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.52,0.2836,1.0
419.0,1.0,1.0,2.0,18.0,0.0,5.0,1.0,2.0,0.42,0.4242,0.94,0.0,11.0
266.0,4.0,0.0,9.0,5.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.94,0.1045,2.0
575.0,3.0,1.0,7.0,13.0,0.0,0.0,0.0,1.0,0.8,0.7424,0.49,0.2239,181.0
195.0,3.0,0.0,7.0,9.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.54,0.194,31.0
106.0,2.0,0.0,4.0,18.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.3,0.3881,102.0
648.0,4.0,1.0,10.0,6.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0896,3.0
301.0,4.0,0.0,10.0,13.0,0.0,6.0,0.0,3.0,0.24,0.197,0.87,0.5224,0.0
572.0,3.0,1.0,7.0,8.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.74,0.2537,49.0
474.0,2.0,1.0,4.0,3.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.77,0.0,1.0
422.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.26,0.2576,0.65,0.2239,0.0
666.0,4.0,1.0,10.0,12.0,0.0,0.0,0.0,2.0,0.48,0.4697,0.59,0.4925,118.0
664.0,4.0,1.0,10.0,10.0,0.0,5.0,1.0,2.0,0.54,0.5152,0.88,0.1045,41.0
148.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.62,0.5606,0.88,0.1642,17.0
309.0,4.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,0.36,0.3636,0.66,0.0896,76.0
516.0,2.0,1.0,5.0,19.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.34,0.1642,104.0
728.0,1.0,1.0,12.0,21.0,0.0,6.0,0.0,2.0,0.28,0.2424,0.56,0.4925,4.0
719.0,4.0,1.0,12.0,21.0,0.0,4.0,1.0,3.0,0.34,0.3333,0.76,0.1642,1.0
87.0,2.0,0.0,3.0,20.0,0.0,2.0,1.0,1.0,0.36,0.3636,0.21,0.0896,13.0
156.0,2.0,0.0,6.0,11.0,0.0,1.0,1.0,1.0,0.74,0.6667,0.42,0.1343,39.0
63.0,1.0,0.0,3.0,16.0,0.0,6.0,0.0,2.0,0.48,0.4697,0.59,0.2985,74.0
427.0,1.0,1.0,3.0,21.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.19,0.3284,24.0
620.0,3.0,1.0,9.0,18.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.44,0.2537,91.0
213.0,3.0,0.0,8.0,3.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.194,0.0
167.0,2.0,0.0,6.0,17.0,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194,85.0
539.0,3.0,1.0,6.0,11.0,0.0,6.0,0.0,1.0,0.76,0.6818,0.48,0.2239,167.0
15.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.37,0.2537,23.0
491.0,2.0,1.0,5.0,18.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.61,0.194,131.0
505.0,2.0,1.0,5.0,17.0,0.0,0.0,0.0,1.0,0.72,0.6515,0.45,0.3284,209.0
151.0,2.0,0.0,6.0,6.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.89,0.0896,7.0
4.0,1.0,0.0,1.0,23.0,0.0,3.0,1.0,1.0,0.2,0.2576,0.47,0.0,1.0
336.0,4.0,0.0,12.0,4.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.75,0.1343,1.0
362.0,1.0,0.0,12.0,0.0,0.0,4.0,1.0,2.0,0.22,0.2273,0.47,0.194,4.0
57.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.44,0.1343,98.0
230.0,3.0,0.0,8.0,11.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.66,0.0896,45.0
673.0,4.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,0.28,0.2879,0.61,0.1045,1.0
28.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.64,0.1642,0.0
163.0,2.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.54,0.5152,0.64,0.3881,2.0
340.0,4.0,0.0,12.0,1.0,0.0,3.0,1.0,2.0,0.46,0.4545,1.0,0.2537,4.0
436.0,1.0,1.0,3.0,18.0,0.0,1.0,1.0,2.0,0.6,0.6212,0.43,0.194,89.0
592.0,3.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.194,8.0
117.0,2.0,0.0,4.0,8.0,0.0,4.0,1.0,2.0,0.66,0.6061,0.78,0.4478,31.0
160.0,2.0,0.0,6.0,10.0,0.0,5.0,1.0,1.0,0.78,0.7121,0.52,0.0,23.0
240.0,3.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.73,0.1343,3.0
286.0,4.0,0.0,10.0,3.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.94,0.1343,1.0
664.0,4.0,1.0,10.0,16.0,0.0,5.0,1.0,2.0,0.58,0.5455,0.73,0.1642,137.0
588.0,3.0,1.0,8.0,13.0,0.0,6.0,0.0,1.0,0.8,0.7424,0.49,0.3582,228.0
324.0,4.0,0.0,11.0,8.0,0.0,1.0,1.0,2.0,0.46,0.4545,0.94,0.0,13.0
355.0,1.0,0.0,12.0,0.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.82,0.1045,3.0
357.0,1.0,0.0,12.0,21.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.56,0.1642,4.0
435.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,146.0
608.0,3.0,1.0,8.0,2.0,0.0,5.0,1.0,1.0,0.66,0.5909,0.89,0.1343,9.0
107.0,2.0,0.0,4.0,7.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.63,0.0,12.0
20.0,1.0,0.0,1.0,18.0,0.0,5.0,1.0,1.0,0.12,0.1212,0.3,0.2537,1.0
275.0,4.0,0.0,10.0,20.0,0.0,1.0,1.0,3.0,0.4,0.4091,0.82,0.0,13.0
10.0,1.0,0.0,1.0,20.0,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.194,0.0
449.0,2.0,1.0,3.0,20.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.77,0.2239,63.0
496.0,2.0,1.0,5.0,10.0,0.0,5.0,1.0,1.0,0.52,0.5,0.36,0.3284,69.0
706.0,4.0,1.0,12.0,1.0,0.0,5.0,1.0,2.0,0.24,0.2273,0.7,0.194,2.0
5.0,1.0,0.0,1.0,9.0,0.0,4.0,1.0,2.0,0.18,0.2424,0.51,0.0,6.0
27.0,1.0,0.0,1.0,9.0,0.0,5.0,1.0,3.0,0.18,0.2121,0.86,0.0896,6.0
328.0,4.0,0.0,11.0,1.0,0.0,5.0,1.0,1.0,0.34,0.3636,0.76,0.0,2.0
463.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.24,0.2537,198.0
33.0,1.0,0.0,2.0,10.0,0.0,4.0,1.0,1.0,0.18,0.1515,0.43,0.3284,2.0
725.0,1.0,1.0,12.0,3.0,0.0,3.0,1.0,2.0,0.24,0.2121,0.7,0.3582,0.0
2.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,1.0,0.2,0.1818,0.4,0.3284,10.0
526.0,2.0,1.0,6.0,17.0,0.0,0.0,0.0,1.0,0.82,0.7424,0.41,0.2836,184.0
115.0,2.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.88,0.2239,0.0
171.0,3.0,0.0,6.0,22.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1045,12.0
182.0,3.0,0.0,7.0,7.0,0.0,6.0,0.0,1.0,0.64,0.6061,0.65,0.0,10.0
291.0,4.0,0.0,10.0,0.0,0.0,3.0,1.0,2.0,0.52,0.5,0.77,0.194,11.0
625.0,3.0,1.0,9.0,12.0,0.0,1.0,1.0,2.0,0.62,0.6061,0.69,0.194,62.0
326.0,4.0,0.0,11.0,16.0,0.0,3.0,1.0,2.0,0.4,0.4091,0.62,0.4627,4.0
686.0,4.0,1.0,11.0,20.0,0.0,6.0,0.0,2.0,0.34,0.3485,0.66,0.0896,30.0
201.0,3.0,0.0,7.0,4.0,0.0,4.0,1.0,2.0,0.72,0.7121,0.84,0.1045,0.0
59.0,1.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.59,0.3284,2.0
354.0,1.0,0.0,12.0,15.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.88,0.3881,4.0
377.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,2.0,0.3,0.2424,0.7,0.5522,0.0
135.0,2.0,0.0,5.0,22.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.88,0.0896,22.0
88.0,2.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,0.32,0.3485,0.57,0.0,0.0
132.0,2.0,0.0,5.0,20.0,0.0,5.0,1.0,2.0,0.52,0.5,0.83,0.1343,22.0
538.0,3.0,1.0,6.0,4.0,0.0,5.0,1.0,2.0,0.76,0.7273,0.66,0.0,3.0
729.0,1.0,1.0,12.0,7.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.56,0.3582,0.0
142.0,2.0,0.0,5.0,13.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.58,0.4179,49.0
246.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.1642,87.0
587.0,3.0,1.0,8.0,14.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.3582,71.0
321.0,4.0,0.0,11.0,0.0,0.0,5.0,1.0,1.0,0.26,0.2576,0.48,0.1642,2.0
484.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.34,0.0,281.0
132.0,2.0,0.0,5.0,21.0,0.0,5.0,1.0,2.0,0.52,0.5,0.84,0.1642,24.0
445.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.52,0.5,0.88,0.0,4.0
717.0,4.0,1.0,12.0,6.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.93,0.1642,1.0
189.0,3.0,0.0,7.0,14.0,0.0,6.0,0.0,1.0,0.84,0.7424,0.36,0.1343,158.0
674.0,4.0,1.0,11.0,10.0,0.0,1.0,1.0,1.0,0.32,0.303,0.49,0.2836,30.0
145.0,2.0,0.0,5.0,12.0,0.0,4.0,1.0,1.0,0.78,0.7424,0.59,0.3284,53.0
500.0,2.0,1.0,5.0,4.0,0.0,2.0,1.0,3.0,0.56,0.5303,0.94,0.0,1.0
72.0,1.0,0.0,3.0,20.0,0.0,1.0,1.0,1.0,0.34,0.3182,0.46,0.2239,23.0
695.0,4.0,1.0,11.0,3.0,0.0,1.0,1.0,1.0,0.2,0.2576,0.69,0.0,1.0
98.0,2.0,0.0,4.0,15.0,0.0,6.0,0.0,2.0,0.36,0.3788,0.87,0.0,85.0
598.0,3.0,1.0,8.0,14.0,0.0,2.0,1.0,1.0,0.76,0.6667,0.37,0.0896,110.0
192.0,3.0,0.0,7.0,21.0,0.0,2.0,1.0,1.0,0.82,0.7424,0.43,0.1045,49.0
690.0,4.0,1.0,11.0,19.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.43,0.194,23.0
217.0,3.0,0.0,8.0,21.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.3284,28.0
142.0,2.0,0.0,5.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.2836,68.0
256.0,3.0,0.0,9.0,14.0,0.0,3.0,1.0,1.0,0.78,0.7121,0.52,0.2239,19.0
373.0,1.0,1.0,1.0,13.0,0.0,1.0,1.0,2.0,0.26,0.2727,0.56,0.1045,3.0
416.0,1.0,1.0,2.0,9.0,0.0,2.0,1.0,1.0,0.2,0.2273,0.75,0.1045,6.0
404.0,1.0,1.0,2.0,14.0,0.0,4.0,1.0,1.0,0.32,0.303,0.39,0.2985,18.0
566.0,3.0,1.0,7.0,5.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.1343,2.0
637.0,4.0,1.0,9.0,23.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.59,0.0896,35.0
197.0,3.0,0.0,7.0,12.0,0.0,0.0,0.0,1.0,0.76,0.6970000000000001,0.55,0.2836,177.0
191.0,3.0,0.0,7.0,14.0,0.0,1.0,1.0,1.0,0.86,0.8333,0.53,0.2836,40.0
203.0,3.0,0.0,7.0,4.0,0.0,6.0,0.0,1.0,0.76,0.7273,0.66,0.1045,5.0
529.0,2.0,1.0,6.0,14.0,0.0,3.0,1.0,2.0,0.72,0.6515,0.37,0.4179,98.0
436.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.54,0.194,4.0
219.0,3.0,0.0,8.0,18.0,0.0,1.0,1.0,1.0,0.84,0.7576,0.41,0.1343,64.0
386.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,2.0,0.16,0.1818,0.8,0.1343,24.0
398.0,1.0,1.0,2.0,11.0,0.0,5.0,1.0,1.0,0.32,0.303,0.53,0.2985,15.0
97.0,2.0,0.0,4.0,1.0,0.0,5.0,1.0,2.0,0.34,0.3333,0.76,0.1343,3.0
210.0,3.0,0.0,7.0,2.0,0.0,6.0,0.0,1.0,0.76,0.6970000000000001,0.55,0.1045,11.0
570.0,3.0,1.0,7.0,5.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1045,5.0
91.0,2.0,0.0,4.0,10.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.57,0.1642,41.0
583.0,3.0,1.0,8.0,14.0,0.0,1.0,1.0,1.0,0.82,0.7576,0.46,0.0,99.0
248.0,3.0,0.0,9.0,19.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.88,0.4179,12.0
339.0,4.0,0.0,12.0,15.0,0.0,2.0,1.0,3.0,0.5,0.4848,1.0,0.194,2.0
26.0,1.0,0.0,1.0,22.0,0.0,4.0,1.0,1.0,0.18,0.2121,0.74,0.0896,0.0
694.0,4.0,1.0,11.0,18.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.44,0.1642,9.0
259.0,3.0,0.0,9.0,15.0,0.0,6.0,0.0,2.0,0.52,0.5,0.72,0.194,148.0
551.0,3.0,1.0,7.0,21.0,0.0,4.0,1.0,1.0,0.84,0.7727,0.47,0.194,91.0
114.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.52,0.5,1.0,0.0,2.0
473.0,2.0,1.0,4.0,6.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.39,0.2836,6.0
447.0,2.0,1.0,3.0,13.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.48,0.0,172.0
125.0,2.0,0.0,5.0,2.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.62,0.1045,1.0
484.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.44,0.1045,223.0
376.0,1.0,1.0,1.0,10.0,0.0,4.0,1.0,1.0,0.34,0.3485,0.81,0.1045,6.0
730.0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,0.18,0.1818,0.55,0.194,4.0
549.0,3.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.58,0.0,5.0
321.0,4.0,0.0,11.0,8.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.44,0.194,6.0
450.0,2.0,1.0,3.0,11.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.31,0.5821,47.0
681.0,4.0,1.0,11.0,6.0,1.0,1.0,0.0,1.0,0.38,0.3939,0.87,0.1045,7.0
546.0,3.0,1.0,6.0,13.0,0.0,6.0,0.0,1.0,0.88,0.7727,0.3,0.2537,105.0
186.0,3.0,0.0,7.0,7.0,0.0,3.0,1.0,2.0,0.72,0.6970000000000001,0.79,0.0,24.0
42.0,1.0,0.0,2.0,21.0,0.0,6.0,0.0,1.0,0.26,0.303,0.41,0.0,9.0
258.0,3.0,0.0,9.0,8.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.67,0.2239,23.0
115.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.88,0.2836,17.0
