dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,class
496.0,2.0,1.0,5.0,23.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.37,0.194,38.0
531.0,2.0,1.0,6.0,5.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.88,0.1045,2.0
448.0,2.0,1.0,3.0,0.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.68,0.0,45.0
670.0,4.0,1.0,11.0,17.0,0.0,4.0,1.0,3.0,0.4,0.4091,0.5,0.2239,37.0
359.0,1.0,0.0,12.0,5.0,1.0,1.0,0.0,1.0,0.34,0.303,0.42,0.3881,0.0
348.0,4.0,0.0,12.0,7.0,0.0,4.0,1.0,1.0,0.32,0.3182,0.7,0.194,6.0
482.0,2.0,1.0,4.0,8.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.5,0.0,17.0
427.0,1.0,1.0,3.0,9.0,0.0,6.0,0.0,3.0,0.38,0.3939,0.87,0.0896,7.0
140.0,2.0,0.0,5.0,5.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.88,0.1045,1.0
171.0,3.0,0.0,6.0,12.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.74,0.1642,40.0
211.0,3.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,0.76,0.6970000000000001,0.55,0.2239,54.0
91.0,2.0,0.0,4.0,3.0,0.0,6.0,0.0,1.0,0.24,0.2424,0.7,0.1642,1.0
637.0,4.0,1.0,9.0,13.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.41,0.2985,233.0
572.0,3.0,1.0,7.0,0.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.65,0.194,27.0
455.0,2.0,1.0,3.0,21.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.71,0.3284,36.0
87.0,2.0,0.0,3.0,15.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.25,0.2239,22.0
264.0,3.0,0.0,9.0,19.0,0.0,4.0,1.0,2.0,0.64,0.5758,0.89,0.0896,32.0
143.0,2.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,0.6,0.5455,0.88,0.1045,1.0
492.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,0.52,0.5,0.77,0.194,1.0
671.0,4.0,1.0,11.0,0.0,0.0,5.0,1.0,1.0,0.34,0.3333,0.57,0.1642,10.0
683.0,4.0,1.0,11.0,7.0,0.0,3.0,1.0,1.0,0.24,0.2121,0.65,0.2836,10.0
713.0,4.0,1.0,12.0,4.0,0.0,5.0,1.0,1.0,0.2,0.2273,0.75,0.0896,1.0
697.0,4.0,1.0,11.0,19.0,0.0,3.0,1.0,1.0,0.32,0.3182,0.36,0.1642,9.0
318.0,4.0,0.0,11.0,7.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.68,0.1642,21.0
710.0,4.0,1.0,12.0,16.0,0.0,2.0,1.0,2.0,0.38,0.3939,0.5,0.2239,24.0
20.0,1.0,0.0,1.0,6.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.55,0.2537,0.0
319.0,4.0,0.0,11.0,12.0,0.0,3.0,1.0,3.0,0.46,0.4545,1.0,0.0,5.0
350.0,4.0,0.0,12.0,16.0,0.0,6.0,0.0,1.0,0.28,0.2727,0.45,0.2239,30.0
55.0,1.0,0.0,2.0,18.0,0.0,5.0,1.0,1.0,0.32,0.2879,0.49,0.4925,7.0
478.0,2.0,1.0,4.0,12.0,0.0,1.0,1.0,3.0,0.34,0.303,0.71,0.3582,12.0
40.0,1.0,0.0,2.0,13.0,0.0,4.0,1.0,1.0,0.18,0.1667,0.29,0.2985,3.0
66.0,1.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.2,0.2576,0.59,0.0,3.0
712.0,4.0,1.0,12.0,17.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.42,0.1045,43.0
394.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,0.26,0.2576,0.38,0.0,6.0
510.0,2.0,1.0,5.0,1.0,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.0896,8.0
98.0,2.0,0.0,4.0,23.0,0.0,6.0,0.0,2.0,0.38,0.3939,0.87,0.0896,12.0
300.0,4.0,0.0,10.0,6.0,0.0,5.0,1.0,1.0,0.28,0.2727,0.65,0.2537,1.0
526.0,2.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,0.6,0.5758,0.78,0.1045,21.0
585.0,3.0,1.0,8.0,14.0,0.0,3.0,1.0,2.0,0.8,0.7424,0.52,0.2537,63.0
288.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.47,0.1343,13.0
595.0,3.0,1.0,8.0,13.0,0.0,6.0,0.0,1.0,0.74,0.6515,0.4,0.194,289.0
693.0,4.0,1.0,11.0,15.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.36,0.4627,59.0
24.0,1.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.24,0.2424,0.6,0.1343,6.0
344.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,0.26,0.303,0.35,0.0,42.0
244.0,3.0,0.0,9.0,11.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.74,0.1045,51.0
72.0,1.0,0.0,3.0,7.0,0.0,1.0,1.0,2.0,0.28,0.3182,0.61,0.0,4.0
719.0,4.0,1.0,12.0,12.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.53,0.1642,31.0
271.0,4.0,0.0,9.0,7.0,0.0,4.0,1.0,1.0,0.6,0.5455,0.88,0.1343,14.0
125.0,2.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,0.44,0.4394,0.44,0.1642,13.0
40.0,1.0,0.0,2.0,8.0,0.0,4.0,1.0,1.0,0.1,0.0758,0.49,0.3284,5.0
579.0,3.0,1.0,8.0,20.0,0.0,4.0,1.0,1.0,0.78,0.7576,0.66,0.0,51.0
127.0,2.0,0.0,5.0,12.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.46,0.0896,139.0
547.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.1343,12.0
501.0,2.0,1.0,5.0,18.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.51,0.2239,97.0
285.0,4.0,0.0,10.0,1.0,0.0,4.0,1.0,2.0,0.54,0.5152,0.94,0.0,3.0
476.0,2.0,1.0,4.0,4.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.82,0.2537,0.0
175.0,3.0,0.0,6.0,20.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.48,0.194,74.0
236.0,3.0,0.0,8.0,10.0,0.0,4.0,1.0,2.0,0.74,0.6970000000000001,0.66,0.2985,37.0
282.0,4.0,0.0,10.0,10.0,1.0,1.0,0.0,1.0,0.56,0.5303,0.73,0.1642,107.0
368.0,1.0,1.0,1.0,22.0,0.0,3.0,1.0,2.0,0.2,0.2273,0.47,0.0896,4.0
729.0,1.0,1.0,12.0,20.0,0.0,0.0,0.0,1.0,0.22,0.197,0.47,0.3284,9.0
375.0,1.0,1.0,1.0,8.0,0.0,3.0,1.0,1.0,0.2,0.2273,0.82,0.1045,11.0
154.0,2.0,0.0,6.0,18.0,0.0,6.0,0.0,2.0,0.74,0.6515,0.3,0.1642,127.0
201.0,3.0,0.0,7.0,9.0,0.0,4.0,1.0,2.0,0.8,0.8182,0.75,0.2537,34.0
303.0,4.0,0.0,10.0,13.0,0.0,1.0,1.0,2.0,0.44,0.4394,0.44,0.2239,24.0
441.0,1.0,1.0,3.0,12.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.68,0.1642,286.0
68.0,1.0,0.0,3.0,9.0,0.0,4.0,1.0,3.0,0.4,0.4091,0.0,0.2239,1.0
237.0,3.0,0.0,8.0,12.0,0.0,5.0,1.0,2.0,0.76,0.7273,0.66,0.1045,70.0
77.0,1.0,0.0,3.0,16.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.31,0.3881,175.0
546.0,3.0,1.0,6.0,20.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.1642,88.0
582.0,3.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,0.72,0.6970000000000001,0.79,0.2537,7.0
647.0,4.0,1.0,10.0,19.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.1642,31.0
73.0,1.0,0.0,3.0,21.0,0.0,2.0,1.0,3.0,0.32,0.3333,0.81,0.1045,2.0
470.0,2.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,0.72,0.6515,0.39,0.3582,286.0
625.0,3.0,1.0,9.0,11.0,0.0,1.0,1.0,2.0,0.62,0.6061,0.69,0.2239,61.0
295.0,4.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.71,0.0896,104.0
505.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,1.0,0.64,0.6061,0.69,0.3881,51.0
287.0,4.0,0.0,10.0,19.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.51,0.1343,61.0
31.0,1.0,0.0,2.0,13.0,0.0,2.0,1.0,2.0,0.2,0.2576,0.86,0.0,3.0
567.0,3.0,1.0,7.0,21.0,0.0,6.0,0.0,2.0,0.6,0.5455,0.88,0.1642,29.0
612.0,3.0,1.0,9.0,23.0,0.0,2.0,1.0,1.0,0.72,0.6970000000000001,0.74,0.2985,12.0
473.0,2.0,1.0,4.0,6.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.39,0.2836,6.0
509.0,2.0,1.0,5.0,7.0,0.0,4.0,1.0,1.0,0.6,0.5606,0.83,0.1045,22.0
656.0,4.0,1.0,10.0,9.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.77,0.1642,41.0
186.0,3.0,0.0,7.0,7.0,0.0,3.0,1.0,2.0,0.72,0.6970000000000001,0.79,0.0,24.0
719.0,4.0,1.0,12.0,19.0,0.0,4.0,1.0,3.0,0.34,0.3182,0.71,0.2537,3.0
702.0,4.0,1.0,12.0,16.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.53,0.1343,45.0
636.0,4.0,1.0,9.0,19.0,0.0,5.0,1.0,3.0,0.62,0.6212,0.5,0.2537,38.0
370.0,1.0,1.0,1.0,13.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.43,0.2836,16.0
73.0,1.0,0.0,3.0,18.0,0.0,2.0,1.0,2.0,0.36,0.3333,0.62,0.2985,18.0
313.0,4.0,0.0,11.0,18.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.81,0.1642,10.0
305.0,4.0,0.0,11.0,16.0,0.0,3.0,1.0,1.0,0.48,0.4697,0.51,0.1045,35.0
456.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.36,0.3333,0.76,0.2537,8.0
119.0,2.0,0.0,4.0,3.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.54,0.194,4.0
438.0,1.0,1.0,3.0,9.0,0.0,3.0,1.0,1.0,0.52,0.5,0.68,0.0,26.0
172.0,3.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.66,0.6061,0.78,0.1343,2.0
488.0,2.0,1.0,5.0,0.0,0.0,4.0,1.0,2.0,0.48,0.4697,0.82,0.2239,15.0
655.0,4.0,1.0,10.0,2.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.76,0.0,4.0
169.0,2.0,0.0,6.0,21.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1343,57.0
139.0,2.0,0.0,5.0,16.0,0.0,5.0,1.0,2.0,0.6,0.6212,0.53,0.1642,61.0
290.0,4.0,0.0,10.0,5.0,0.0,2.0,1.0,2.0,0.46,0.4545,0.88,0.0,2.0
194.0,3.0,0.0,7.0,11.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.37,0.2239,38.0
620.0,3.0,1.0,9.0,0.0,0.0,3.0,1.0,1.0,0.52,0.5,0.72,0.1045,8.0
191.0,3.0,0.0,7.0,9.0,0.0,1.0,1.0,1.0,0.78,0.7424,0.59,0.2985,41.0
191.0,3.0,0.0,7.0,16.0,0.0,1.0,1.0,1.0,0.86,0.8485,0.56,0.3881,57.0
673.0,4.0,1.0,11.0,13.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.43,0.2239,122.0
466.0,2.0,1.0,4.0,18.0,0.0,3.0,1.0,3.0,0.4,0.4091,0.43,0.4179,39.0
299.0,4.0,0.0,10.0,9.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.82,0.1642,16.0
455.0,2.0,1.0,3.0,1.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.76,0.194,17.0
441.0,1.0,1.0,3.0,8.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.94,0.1045,63.0
477.0,2.0,1.0,4.0,22.0,0.0,0.0,0.0,3.0,0.34,0.2879,0.87,0.5224,0.0
629.0,3.0,1.0,9.0,13.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.54,0.1642,105.0
693.0,4.0,1.0,11.0,18.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.38,0.3881,22.0
166.0,2.0,0.0,6.0,11.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.61,0.2985,33.0
193.0,3.0,0.0,7.0,3.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.58,0.194,0.0
1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.4,0.4091,0.71,0.2239,0.0
215.0,3.0,0.0,8.0,16.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.62,0.3284,70.0
717.0,4.0,1.0,12.0,23.0,0.0,2.0,1.0,1.0,0.34,0.3485,0.49,0.0896,1.0
600.0,3.0,1.0,8.0,23.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.69,0.0,24.0
712.0,4.0,1.0,12.0,18.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.42,0.1045,20.0
194.0,3.0,0.0,7.0,13.0,0.0,4.0,1.0,1.0,0.76,0.6667,0.33,0.3284,39.0
178.0,3.0,0.0,6.0,7.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194,27.0
38.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.28,0.3182,0.87,0.0,0.0
31.0,1.0,0.0,2.0,8.0,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,3.0
683.0,4.0,1.0,11.0,23.0,0.0,3.0,1.0,1.0,0.24,0.2424,0.7,0.1343,9.0
630.0,3.0,1.0,9.0,14.0,0.0,6.0,0.0,1.0,0.76,0.6818,0.48,0.2836,250.0
663.0,4.0,1.0,10.0,20.0,0.0,4.0,1.0,2.0,0.52,0.5,0.88,0.1343,28.0
593.0,3.0,1.0,8.0,3.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.2537,0.0
78.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,1.0,0.36,0.3333,0.43,0.2836,21.0
589.0,3.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.76,0.6818,0.4,0.1045,213.0
602.0,3.0,1.0,8.0,11.0,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.2836,143.0
669.0,4.0,1.0,10.0,13.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.5,0.2239,22.0
103.0,2.0,0.0,4.0,14.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.35,0.0896,36.0
685.0,4.0,1.0,11.0,13.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.38,0.194,52.0
463.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.27,0.1642,12.0
526.0,2.0,1.0,6.0,23.0,0.0,0.0,0.0,1.0,0.72,0.6667,0.58,0.1045,30.0
213.0,3.0,0.0,8.0,20.0,0.0,2.0,1.0,2.0,0.82,0.7576,0.46,0.2537,40.0
638.0,4.0,1.0,9.0,14.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.41,0.2537,208.0
290.0,4.0,0.0,10.0,10.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.68,0.0,27.0
586.0,3.0,1.0,8.0,8.0,0.0,4.0,1.0,1.0,0.72,0.6970000000000001,0.74,0.1045,28.0
8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0606,0.42,0.4627,0.0
141.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.52,0.5,0.94,0.1343,17.0
616.0,3.0,1.0,9.0,14.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.4478,260.0
4.0,1.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.22,0.2273,0.47,0.1642,7.0
679.0,4.0,1.0,11.0,17.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.45,0.194,183.0
276.0,4.0,0.0,10.0,13.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.56,0.2985,20.0
513.0,2.0,1.0,5.0,8.0,1.0,1.0,0.0,1.0,0.66,0.6212,0.69,0.0,62.0
98.0,2.0,0.0,4.0,7.0,0.0,6.0,0.0,2.0,0.3,0.303,0.93,0.1642,8.0
357.0,1.0,0.0,12.0,19.0,0.0,6.0,0.0,1.0,0.3,0.3182,0.52,0.0896,1.0
68.0,1.0,0.0,3.0,6.0,0.0,4.0,1.0,3.0,0.36,0.3333,0.0,0.3284,0.0
218.0,3.0,0.0,8.0,15.0,0.0,0.0,0.0,3.0,0.72,0.6970000000000001,0.74,0.2985,118.0
441.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.94,0.0,12.0
477.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,0.42,0.4242,0.77,0.3881,2.0
615.0,3.0,1.0,9.0,9.0,0.0,5.0,1.0,1.0,0.7,0.6667,0.79,0.1343,33.0
